Ticker,volume,volumeAvg,openPrice,closePrice,highPrice,lowPrice,unixTimestamp,numTransactions
PTSI,34154.0,28.4447,28.05,28.57,29.22,27.8555,2023-02-16,792.0
HYMB,432105.0,24.9949,25.11,25.04,25.11,24.95,2023-02-16,1615.0
AFLG,739.0,24.531,24.52,24.4931,24.62,24.4931,2023-02-16,3.0
ET,17515403.0,13.108,12.95,13.05,13.245,12.945,2023-02-16,49565.0
MTRN,459942.0,105.7013,91.73,110.01,110.37,91.44,2023-02-16,10993.0
MAN,370052.0,87.2724,86.48,87.5,87.8625,85.76,2023-02-16,5764.0
HRI,271762.0,149.6482,148.24,148.99,151.71,147.7712,2023-02-16,7413.0
GNK,910291.0,18.5246,18.64,18.4,18.77,18.39,2023-02-16,11269.0
HIW,686074.0,29.457,29.75,29.3,29.75,29.28,2023-02-16,9332.0
UVE,78916.0,12.3402,12.25,12.31,12.435,12.25,2023-02-16,1523.0
PWSC,341340.0,24.0494,23.58,24.03,24.305,23.5,2023-02-16,6275.0
SONN,7651.9091,20.6602,21.3598,20.955,21.3708,20.064,2023-02-16,596.0
AMN,1532352.0,97.4132,96.34,97.49,98.96,94.54,2023-02-16,24445.0
GSK,5585233.0,35.1413,35.09,35.14,35.3,34.95,2023-02-16,36633.0
JSM,14725.0,21.0147,21.11,21.14,21.3299,20.5584,2023-02-16,122.0
ITCI,636995.0,49.8692,49.71,49.86,50.85,49.24,2023-02-16,11694.0
COF,2284435.0,112.4213,112.9,111.55,113.72,111.51,2023-02-16,35368.0
SPLB,1850974.0,22.9636,22.98,22.85,23.02,22.82,2023-02-16,5268.0
TTP,10605.0,28.7309,28.57,28.61,28.95,28.56,2023-02-16,219.0
PLM,62778.0,2.5362,2.54,2.55,2.55,2.51,2023-02-16,474.0
XYL,1091509.0,106.6095,106.04,106.25,107.54,105.48,2023-02-16,17780.0
ASTI,1375.48,140.04,144.0,138.0,148.0,136.0,2023-02-16,1641.0
NEON,128722.0,9.6208,9.35,9.55,9.84,9.32,2023-02-16,2168.0
TSLS,2697768.0,26.5944,26.63,27.69,27.698,25.7786,2023-02-16,11903.0
MLP,1605.0,9.2355,9.3,9.08,9.3,9.08,2023-02-16,40.0
IVLU,375668.0,25.0456,24.86,25.0,25.13,24.83,2023-02-16,1380.0
TPYP,61228.0,25.6,25.49,25.52,25.77,25.385,2023-02-16,280.0
BKF,8213.0,35.7128,35.51,35.6889,35.84,35.45,2023-02-16,94.0
CSV,92206.0,33.8444,33.85,33.85,34.18,33.46,2023-02-16,2581.0
IAUF,1355.0,55.2387,55.24,55.185,55.32,55.185,2023-02-16,51.0
CSR,78549.0,65.3434,65.78,65.29,66.215,64.37,2023-02-16,1752.0
QEFA,33112.0,68.4677,68.02,68.3,68.65,68.02,2023-02-16,282.0
IKT,24267.6667,4.5156,4.5600000000000005,4.38,4.68,4.203,2023-02-16,373.0
HEI,318932.0,176.3598,175.68,175.33,177.55,174.45,2023-02-16,8722.0
ELYM,25321.0,2.2881,2.25,2.3,2.44,2.23,2023-02-16,161.0
NWBI,374139.0,14.0569,14.04,14.04,14.125,13.97,2023-02-16,4807.0
SPYD,1176995.0,41.6116,41.51,41.51,41.86,41.3,2023-02-16,8770.0
APE,23309820.0,2.5074,2.41,2.42,2.61,2.36,2023-02-16,45199.0
BARK,3047322.0,1.6153,1.51,1.57,1.71,1.5,2023-02-16,10808.0
HAWX,14983.0,27.5689,27.53,27.53,27.67,27.5,2023-02-16,221.0
FTAI,583723.0,24.4781,24.47,24.53,24.57,24.01,2023-02-16,5165.0
AULT,804.8868,978.0,1046.25,956.25,1046.25,937.5,2023-02-16,8841.0
SPWR,8495659.0,17.077,16.55,16.25,18.15,16.16,2023-02-16,80084.0
EAD,130044.0,6.5815,6.62,6.57,6.63,6.55,2023-02-16,692.0
DALI,4793.0,25.147,25.05,25.16,25.28,25.05,2023-02-16,17.0
NFBK,136289.0,14.6643,14.59,14.67,14.725,14.5,2023-02-16,2021.0
UTG,150338.0,29.2995,29.34,29.29,29.38,29.2101,2023-02-16,1116.0
CTLT,1775167.0,70.9667,67.72,71.89,71.97,67.5,2023-02-16,26144.0
CMPOW,8950.0,1.392,1.43,1.4,1.43,1.33,2023-02-16,35.0
DWAC,180500.0,15.2103,15.08,15.13,15.38,15.08,2023-02-16,2984.0
AEP,2054586.0,90.5935,89.99,90.7,91.2,89.24,2023-02-16,30305.0
ONDS,379284.0,2.2459,2.4,2.175,2.42,2.13,2023-02-16,2119.0
BURL,633445.0,227.671,224.76,226.9,229.865,224.63,2023-02-16,14026.0
TTD,11457061.0,63.9007,64.9,63.07,65.7922,62.63,2023-02-16,125175.0
VGT,460814.0,368.0938,366.24,364.99,370.5,364.95,2023-02-16,10523.0
AGO,162502.0,62.6455,62.16,62.56,63.01,61.835,2023-02-16,4259.0
JEPQ,858426.0,43.4233,43.41,43.25,43.62,43.21,2023-02-16,9431.0
ASX,8656261.0,7.213,7.21,7.17,7.3,7.15,2023-02-16,18661.0
FTEC,120396.0,108.787,108.26,107.95,109.52,107.94,2023-02-16,2020.0
BCDA,9206.0,2.2447,2.23,2.27,2.2799,2.2,2023-02-16,144.0
CMTL,158312.0,16.0279,15.93,15.99,16.21,15.9,2023-02-16,2288.0
SIL,354844.0,27.2745,27.04,27.41,27.6399,26.84,2023-02-16,2360.0
AORT,110049.0,13.2779,13.08,13.2,13.6099,13.07,2023-02-16,2122.0
JCPI,22591.0,46.5644,46.53,46.5161,46.627,46.39,2023-02-16,135.0
TRKA,1345210.36,5.9425,6.02,5.7325,6.475,5.5075,2023-02-16,29450.0
NEO,1408337.0,13.9395,13.4,14.07,14.25,13.1,2023-02-16,15424.0
DRTS,29064.0,3.4508,3.5300000000000002,3.42,3.5399000000000003,3.4,2023-02-16,423.0
KNG,57544.0,52.7271,52.74,52.65,53.026,52.27,2023-02-16,229.0
LODE,823968.0,0.3468,0.3612,0.3388,0.3612,0.333,2023-02-16,2718.0
BOH,130492.0,76.3397,77.02,76.12,77.02,76.06,2023-02-16,3808.0
EET,419.0,53.506,53.1,53.5668,54.0301,53.1,2023-02-16,23.0
OEF,187003.0,184.6092,183.73,183.27,185.54,183.15,2023-02-16,2052.0
QUAD,89644.0,4.1911,4.25,4.16,4.27,4.12,2023-02-16,1365.0
WKLY,1179.0,47.3605,47.24,47.2652,47.42,47.24,2023-02-16,167.0
TAC,330743.0,9.0656,9.13,9.05,9.15,8.96,2023-02-16,3068.0
MAG,519592.0,12.7417,12.73,12.73,12.95,12.46,2023-02-16,5960.0
LC,2683260.0,10.1157,10.1,10.05,10.24,10.005,2023-02-16,15425.0
RADI,1705979.0,13.9221,13.65,13.94,14.0,13.65,2023-02-16,6056.0
SWAN,43043.0,25.1929,25.2,25.07,25.2826,25.06,2023-02-16,329.0
GWH,1241575.0,2.2219,2.26,2.14,2.31,2.14,2023-02-16,7033.0
SKYT,1217791.0,14.7123,15.5,14.94,15.99,14.25,2023-02-16,10170.0
PPC,732344.0,24.397100000000002,24.37,24.44,24.56,24.05,2023-02-16,9876.0
ETRN,4797870.0,6.6559,6.6,6.6,6.746,6.5600000000000005,2023-02-16,21087.0
IZEA,8630.75,2.7888,2.76,2.7724,2.84,2.76,2023-02-16,209.0
LEN,2422556.0,101.3642,101.15,101.3,101.99,100.355,2023-02-16,37103.0
HSY,954649.0,234.9685,235.23,235.22,236.42,233.2175,2023-02-16,21970.0
KSTR,7259.0,16.0109,15.97,15.97,16.075,15.88,2023-02-16,89.0
SONY,679940.0,87.8617,87.42,87.54,88.38,87.32,2023-02-16,14186.0
SUP,46255.0,5.8475,5.85,5.85,5.901,5.78,2023-02-16,598.0
RVLV,1058753.0,26.3915,26.39,25.96,27.16,25.8,2023-02-16,13179.0
ABEV,21219112.0,2.4707,2.49,2.5,2.5,2.445,2023-02-16,18051.0
CULP,16528.0,5.4405,5.4,5.49,5.57,5.342,2023-02-16,130.0
VTSI,45049.0,4.5578,4.54,4.59,4.6,4.47,2023-02-16,172.0
FA,247075.0,13.6266,13.77,13.57,13.855,13.39,2023-02-16,3678.0
INDO,80414.0,5.9794,6.01,5.89,6.08,5.88,2023-02-16,797.0
COPX,556001.0,39.3833,38.92,39.36,39.63,38.73,2023-02-16,5695.0
PHI,43901.0,24.3467,24.12,24.34,24.595,23.94,2023-02-16,867.0
ISCG,30689.0,40.8439,40.4,40.54,41.09,40.3019,2023-02-16,207.0
CRL,555187.0,254.9832,246.54,254.25,257.175,246.54,2023-02-16,16046.0
DFNV,2013.0,23.2476,22.94,23.1792,23.33,22.94,2023-02-16,25.0
BIBL,52862.0,32.803,32.44,32.46,32.909,32.44,2023-02-16,249.0
CRKN,9964.6167,17.328,17.82,17.808,17.82,15.792,2023-02-16,980.0
SYBX,7814.8,12.597,12.45,12.2925,12.921,12.15,2023-02-16,320.0
XAIR,262251.0,6.0875,6.1,6.07,6.23,5.92,2023-02-16,2600.0
HES,1300902.0,144.7882,145.68,143.76,146.73,143.62,2023-02-16,28032.0
EVA,300396.0,46.33,46.4,45.82,47.08,45.79,2023-02-16,7386.0
GSpJ,56438.0,24.9181,24.9,24.91,24.95,24.9,2023-02-16,377.0
WVE,497413.0,4.4415,4.03,4.64,4.74,4.01,2023-02-16,5365.0
VATE,580794.0,2.9553000000000003,3.1,2.95,3.1,2.9,2023-02-16,4210.0
CRDF,123523.0,1.8961000000000001,1.87,1.9100000000000001,1.94,1.8,2023-02-16,596.0
FMS,504627.0,19.915399999999998,19.73,19.85,20.05,19.69,2023-02-16,4072.0
WIP,40002.0,41.8358,41.66,41.8,41.99,41.616,2023-02-16,423.0
VGK,3931850.0,60.9077,60.6,60.81,61.195,60.54,2023-02-16,18273.0
FHLC,118845.0,62.6091,62.47,62.39,62.94,62.245,2023-02-16,1421.0
TAIL,51729.0,14.4597,14.46,14.52,14.52,14.435,2023-02-16,206.0
TSE,452177.0,26.961100000000002,26.67,26.9,27.515,26.3714,2023-02-16,4990.0
CPG,5553383.0,7.2545,7.25,7.18,7.34,7.17,2023-02-16,9806.0
THR,165490.0,27.0897,26.97,27.03,27.3,26.8801,2023-02-16,3612.0
REKR,353440.0,1.9135,1.81,1.94,1.99,1.77,2023-02-16,1734.0
UNTY,7133.0,26.6195,26.65,26.66,26.66,26.52,2023-02-16,232.0
ZEST,363194.0,0.22990000000000002,0.22870000000000001,0.23950000000000002,0.244,0.211,2023-02-16,636.0
SLDP,2595659.0,3.5656,3.7,3.44,3.7,3.44,2023-02-16,14348.0
TSI,196138.0,4.9995,5.05,5.0,5.05,4.96,2023-02-16,443.0
CUZ,1791089.0,26.2196,26.44,26.16,26.525,26.11,2023-02-16,10591.0
APOG,46705.0,47.3116,46.8,47.27,47.64,46.64,2023-02-16,1754.0
HLX,1555635.0,7.9719999999999995,7.94,7.98,8.08,7.835,2023-02-16,11106.0
FRT,385806.0,109.7314,108.28,109.82,110.17,108.25,2023-02-16,8173.0
CRTO,282651.0,34.8836,34.39,34.96,35.35,34.0,2023-02-16,4353.0
KUKE,29644.0,0.6465000000000001,0.64,0.65,0.674,0.5921000000000001,2023-02-16,112.0
RGR,87733.0,56.9622,57.0,56.82,57.5399,56.615,2023-02-16,2995.0
MDY,605318.0,489.538,484.62,487.06,492.3,484.28,2023-02-16,9078.0
TMP,21665.0,76.6029,76.77,76.43,77.04,76.08,2023-02-16,1081.0
BALT,243126.0,26.9536,26.99,26.9374,26.99,26.9201,2023-02-16,238.0
LYG,10466591.0,2.5235000000000003,2.5,2.54,2.54,2.495,2023-02-16,11444.0
XBTF,10208.0,24.9961,24.7,24.8427,25.3539,24.65,2023-02-16,122.0
O,2447458.0,66.2833,65.83,66.31,66.635,65.52,2023-02-16,41551.0
FPX,18333.0,86.8656,86.53,86.37,87.32,86.0989,2023-02-16,207.0
LHC,602.0,10.3499,10.35,10.35,10.35,10.35,2023-02-16,9.0
CBD,1969481.0,3.4957000000000003,3.52,3.49,3.56,3.455,2023-02-16,7183.0
VTV,1562055.0,143.5423,143.0,143.12,144.24,142.715,2023-02-16,16542.0
LGIH,179769.0,117.2199,116.07,116.92,118.205,115.42,2023-02-16,5759.0
SDIG,1533772.9,7.5280000000000005,6.0,7.273,9.37,5.624,2023-02-16,27943.0
SHV,8161624.0,110.1222,110.12,110.12,110.13,110.11,2023-02-16,14938.0
VFL,32782.0,10.7967,10.9,10.75,10.9,10.74,2023-02-16,146.0
MDYV,102078.0,72.6114,72.02,72.24,72.9895,71.925,2023-02-16,1005.0
EWM,141876.0,22.7432,22.77,22.75,22.8079,22.6999,2023-02-16,1125.0
NEU,39652.0,343.8647,340.0,343.22,345.955,340.0,2023-02-16,2126.0
BSCP,469819.0,20.1799,20.17,20.17,20.19,20.15,2023-02-16,1043.0
RICK,82616.0,87.4945,84.84,87.4,89.245,84.11,2023-02-16,2574.0
CRNT,173203.0,1.9207,1.92,1.9,1.94,1.9,2023-02-16,1133.0
DEO,764581.0,175.0423,174.92,174.45,175.5622,173.95,2023-02-16,9403.0
RNRpF,15469.0,23.9592,23.99,23.9,24.05,23.86,2023-02-16,368.0
PRO,228983.0,28.3618,28.33,28.15,28.755,27.92,2023-02-16,4773.0
CORRpA,27204.0,7.0947,7.09,7.08,7.3,7.0,2023-02-16,180.0
PRAX,35532.5333,54.8715,55.5,55.8,56.25,52.65,2023-02-16,6679.0
WTFC,265126.0,92.2749,92.03,92.02,92.89,91.47,2023-02-16,7052.0
VIXY,1676167.6,46.138,45.95,47.0,47.075,44.95,2023-02-16,26138.0
AVNW,67050.0,35.6455,36.26,35.32,36.455,35.13,2023-02-16,1159.0
USCB,13306.0,12.4203,12.45,12.44,12.549900000000001,12.22,2023-02-16,196.0
DASH,14708234.0,69.3083,66.85,66.89,70.13,65.72,2023-02-16,147593.0
ON,5871810.0,84.898,85.12,84.13,86.68,83.875,2023-02-16,63724.0
TWOU,1743278.0,10.0879,10.71,10.06,10.71,9.84,2023-02-16,14559.0
JILL,49102.0,28.9432,29.08,28.8,29.4856,28.65,2023-02-16,1020.0
FTCS,338724.0,74.4473,74.19,74.13,74.7,73.97,2023-02-16,2106.0
CSSE,143960.0,5.3983,5.3,5.4,5.71,5.2901,2023-02-16,875.0
ONB,1268992.0,17.8787,17.81,17.81,17.99,17.75,2023-02-16,12496.0
HARP,38026.9,8.691,8.1,8.4,9.29,8.1,2023-02-16,1209.0
BSIG,87942.0,26.0533,25.69,26.02,26.32,25.69,2023-02-16,1928.0
KRYS,206300.0,74.1732,73.34,74.36,74.75,72.98,2023-02-16,4032.0
SPXB,685.0,74.1014,74.24,74.0264,74.24,73.97,2023-02-16,10.0
VONE,53220.0,188.2193,187.22,186.84,188.89,186.84,2023-02-16,642.0
SCLX,462996.0,7.5032,8.04,7.52,8.23,7.2,2023-02-16,4343.0
IWY,126963.0,134.022,133.23,132.77,134.78,132.74,2023-02-16,1602.0
URGN,48125.0,9.3886,9.03,9.41,9.57,9.03,2023-02-16,810.0
UNF,56473.0,200.2583,198.17,200.07,202.58,196.99,2023-02-16,2103.0
ACP,176171.0,8.4461,8.49,8.5,8.53,8.392,2023-02-16,1065.0
RPG,285790.0,31.3984,31.294,31.226,31.61,31.212,2023-02-16,774.0
TRNS,49340.0,88.9305,87.67,88.91,89.94,87.21,2023-02-16,1488.0
USMC,86042.0,38.6813,38.5,38.33,38.86,38.33,2023-02-16,639.0
APP,3155921.0,15.9712,16.21,15.6,16.585,15.59,2023-02-16,33680.0
FV,257681.0,48.5153,48.3,48.25,48.7,48.0301,2023-02-16,1103.0
VIOG,23074.0,101.2847,100.87,101.24,102.07,100.675,2023-02-16,298.0
ROST,2351327.0,115.6457,115.03,115.32,116.69,114.53,2023-02-16,36487.0
GFGD,1003.0,10.1238,10.12,10.13,10.13,10.12,2023-02-16,5.0
EVM,23351.0,8.9876,9.06,8.97,9.06,8.95,2023-02-16,182.0
REAX,59470.0,1.3863,1.33,1.42,1.42,1.3,2023-02-16,247.0
GILD,5760563.0,83.6807,84.31,83.39,84.756,83.37,2023-02-16,54865.0
ADI,4481698.0,194.3593,194.555,193.83,196.3,192.96,2023-02-16,64349.0
NDMO,140733.0,11.4337,11.45,11.39,11.52,11.312,2023-02-16,516.0
SDEI,8072.0,27.1309,27.22,26.9936,27.304,26.81,2023-02-16,49.0
BYN,242.0,10.3203,10.32,10.32,10.32,10.32,2023-02-16,3.0
SLAC,1315.0,9.9637,9.94,10.0,10.0,9.94,2023-02-16,10.0
OLLI,874443.0,59.3177,58.38,59.23,59.945,57.92,2023-02-16,16636.0
RYU,29224.0,113.3037,113.7,113.6,113.93,112.6,2023-02-16,264.0
EQR,1545527.0,66.2293,65.92,65.99,66.83,65.56,2023-02-16,21584.0
PTLO,585393.0,23.9939,23.47,23.96,24.4078,22.91,2023-02-16,9986.0
HZNP,1295615.0,109.6362,109.51,109.62,109.845,109.48,2023-02-16,14079.0
TCRR,65633.0,1.2411,1.24,1.25,1.28,1.22,2023-02-16,433.0
MMLP,61404.0,2.6372,2.79,2.66,2.79,2.6,2023-02-16,177.0
TV,3475106.0,5.8514,5.75,5.86,5.96,5.635,2023-02-16,15367.0
TNL,593378.0,42.932,42.93,42.53,43.36,42.52,2023-02-16,9218.0
HCI,70662.0,50.037,49.7,50.21,50.5,49.285,2023-02-16,2174.0
CGXU,248221.0,22.6668,22.58,22.64,22.79,22.52,2023-02-16,668.0
AMAL,391207.0,23.5864,23.39,23.69,23.74,23.195,2023-02-16,2515.0
EYEN,154257.0,2.9248000000000003,2.99,2.9,3.0,2.86,2023-02-16,945.0
TPVG,91454.0,12.0271,11.92,11.98,12.1,11.9,2023-02-16,1180.0
NTB,142931.0,37.0124,36.99,36.8,37.465,36.67,2023-02-16,2768.0
EAGG,144664.0,47.1627,47.16,47.09,47.23,47.07,2023-02-16,1028.0
ARGX,243262.0,369.9701,368.55,369.04,373.105,367.42,2023-02-16,6226.0
PJP,7514.0,77.2005,77.56,77.03,77.56,76.87,2023-02-16,103.0
ALVR,886099.0,6.0876,6.06,6.18,6.39,5.85,2023-02-16,5921.0
FLHY,130980.0,22.4162,22.49,22.4,22.49,22.37,2023-02-16,150.0
OCFC,138964.0,24.2806,24.5,24.26,24.51,24.21,2023-02-16,2926.0
EIM,88260.0,10.1786,10.27,10.15,10.27,10.12,2023-02-16,361.0
TGLS,182520.0,35.9384,35.56,35.88,36.42,35.21,2023-02-16,3110.0
OCSL,345918.0,20.2391,20.08,20.2,20.37,19.97,2023-02-16,3384.0
PME,357.0,0.3347,0.3347,0.3347,0.3347,0.3347,2023-02-16,1.0
PRPH,35863.0,7.7737,7.8,7.64,8.0,7.62,2023-02-16,284.0
AIZN,6090.0,22.4359,22.5,22.31,22.6599,22.16,2023-02-16,60.0
MAApI,1023.0,56.4825,56.43,56.2855,56.8195,56.2855,2023-02-16,9.0
ESPR,813433.0,5.5713,5.5600000000000005,5.5600000000000005,5.67,5.5,2023-02-16,12789.0
GPRO,2419835.0,5.8392,5.84,5.79,5.9350000000000005,5.78,2023-02-16,15804.0
DFAC,1357160.0,26.2642,26.15,26.13,26.39,26.07,2023-02-16,2201.0
TMFE,1647.0,15.8928,15.77,15.9177,16.09,15.77,2023-02-16,24.0
KR,4493256.0,43.8217,43.92,43.85,44.08,43.71,2023-02-16,42626.0
TEO,99075.0,5.955,5.82,5.99,6.03,5.7456,2023-02-16,670.0
VC,439250.0,164.8592,154.34,166.23,168.396,150.93,2023-02-16,11466.0
VCIF,22856.0,10.0172,9.99,10.04,10.05,9.99,2023-02-16,81.0
L,517593.0,61.8642,61.88,61.66,62.2782,61.35,2023-02-16,10085.0
AY,835910.0,25.9461,26.23,25.92,26.265,25.74,2023-02-16,9509.0
CEG,3037693.0,86.0291,85.0,85.63,87.92,84.925,2023-02-16,39281.0
CCBG,27977.0,33.9362,33.6,34.03,34.06,33.46,2023-02-16,615.0
CPTK,16803.0,9.9015,9.9,9.93,9.93,9.9,2023-02-16,45.0
GXG,21235.0,19.059,18.93,19.12,19.2,18.93,2023-02-16,130.0
MBLY,1982858.0,45.0618,45.96,44.76,45.96,44.56,2023-02-16,26096.0
LDI,433427.0,2.2257,2.22,2.24,2.3,2.18,2023-02-16,2034.0
SBET,10831.2,5.15,5.1,5.101,5.3,5.001,2023-02-16,253.0
VRIG,101301.0,25.0118,25.02,25.015,25.04,25.0,2023-02-16,554.0
UBFO,12223.0,7.8397,7.86,7.82,7.9,7.79,2023-02-16,206.0
PFXF,108195.0,18.1583,18.18,18.17,18.2,18.1,2023-02-16,406.0
RJF,804064.0,114.1877,112.9,114.02,114.86,112.9,2023-02-16,15971.0
FIXX,63069.0,1.4993,1.48,1.49,1.55,1.4501,2023-02-16,317.0
ESI,1413121.0,20.3419,20.27,20.26,20.57,20.13,2023-02-16,13846.0
CLB,249725.0,25.4221,24.89,25.51,25.886,24.6497,2023-02-16,4091.0
INSM,1253724.0,19.8733,20.31,19.74,20.33,19.72,2023-02-16,10049.0
BBIG,184314.65,12.54,12.4,12.248,12.956,12.202,2023-02-16,6799.0
SUPV,855719.0,2.9299,2.87,2.9699999999999998,3.0,2.83,2023-02-16,3858.0
MSpL,23940.0,22.5454,22.69,22.45,22.69,22.45,2023-02-16,251.0
JOET,31426.0,28.0931,28.01,28.01,28.204,27.99,2023-02-16,166.0
NBSE,9531.95,5.614,5.7219999999999995,5.654,6.0,5.5,2023-02-16,445.0
CLGN,7454.0,12.0144,12.0,11.8,12.2846,11.7,2023-02-16,95.0
FFA,20130.0,17.0194,16.91,16.96,17.11,16.9094,2023-02-16,149.0
MMT,183309.0,4.6388,4.66,4.63,4.67,4.61,2023-02-16,561.0
NSpC,29491.0,25.9376,25.97,25.9151,26.0,25.85,2023-02-16,293.0
APRN,263782.0,12.1356,12.24,11.9988,12.72,11.7828,2023-02-16,5246.0
CFA,8568.0,71.2749,71.06,71.13,71.57,70.97,2023-02-16,97.0
PAVM,39345.1333,7.134,7.1235,7.302,7.35,6.804,2023-02-16,1078.0
NDIV,1021.0,26.9574,27.0,26.8745,27.055,26.8745,2023-02-16,9.0
DFNM,67386.0,47.9547,48.15,47.9,48.15,47.88,2023-02-16,278.0
GOLD,22997256.0,16.9023,16.92,16.95,17.09,16.61,2023-02-16,85695.0
ABB,904015.0,34.0195,33.87,34.01,34.235,33.78,2023-02-16,8535.0
PJT,358469.0,79.8007,77.8,79.86,80.4,77.52,2023-02-16,6597.0
CNP,3098159.0,28.9966,28.75,29.05,29.165,28.58,2023-02-16,26888.0
EEM,29721772.0,40.1251,39.92,40.12,40.31,39.805,2023-02-16,46270.0
KNW,29327.0,1.3193000000000001,1.23,1.32,1.35,1.23,2023-02-16,230.0
VEEV,746701.0,173.5609,172.94,173.03,174.7525,171.94,2023-02-16,16769.0
GHM,32260.0,13.1189,12.99,13.13,13.22,12.99,2023-02-16,392.0
BATRA,46249.0,34.0591,33.94,33.98,34.43,33.71,2023-02-16,910.0
WEN,1418010.0,22.9025,22.8,22.89,23.055,22.73,2023-02-16,14968.0
VIGI,376955.0,73.1445,72.91,72.97,73.45,72.6885,2023-02-16,3101.0
SCHL,143843.0,45.3611,45.31,45.38,45.93,44.54,2023-02-16,3311.0
AMCR,8101200.0,11.4483,11.37,11.41,11.51,11.35,2023-02-16,34309.0
INVA,476466.0,12.2474,12.28,12.19,12.39,12.18,2023-02-16,6346.0
FULC,1858049.0,12.9551,12.93,12.72,13.15,12.7,2023-02-16,12368.0
LRN,864638.0,43.7474,42.98,43.82,44.0,42.735,2023-02-16,9404.0
SNSR,74595.0,33.3645,33.19,33.32,33.59,33.19,2023-02-16,1137.0
AGCO,642984.0,135.6693,134.95,135.28,136.78,134.6,2023-02-16,13591.0
UFO,3342.0,20.6956,20.78,20.75,20.93,20.57,2023-02-16,98.0
GAB,242061.0,5.8407,5.84,5.82,5.87,5.8,2023-02-16,1000.0
VNO,2250145.0,22.7226,23.0,22.52,23.0,22.506,2023-02-16,19883.0
RSF,38579.0,15.7995,15.98,15.78,15.98,15.73,2023-02-16,268.0
TBLT,3382.5077,135.5055,134.55,132.6,139.555,132.275,2023-02-16,1247.0
MPLN,931045.0,1.1034,1.1,1.1,1.12,1.09,2023-02-16,3979.0
TDTT,615490.0,23.6439,23.66,23.61,23.675,23.61,2023-02-16,896.0
PBLA,1229.825,853.38,870.0,840.0,900.0,828.0,2023-02-16,2414.0
PRH,36390.0,25.3392,25.49,25.3942,25.5,25.21,2023-02-16,166.0
PRT,52527.0,7.4913,7.49,7.43,7.5576,7.4,2023-02-16,350.0
BBAI,6994889.0,4.1911,4.16,3.98,4.49,3.86,2023-02-16,25024.0
CGGO,539633.0,22.8687,22.75,22.74,22.96,22.72,2023-02-16,1314.0
RXST,57136.0,13.3167,13.75,13.21,13.83,13.08,2023-02-16,846.0
PSCE,18875.0,53.033,52.85,52.55,53.65,52.55,2023-02-16,384.0
IMKTA,79484.0,94.4999,94.05,94.32,95.1299,93.89,2023-02-16,2536.0
OSIS,92681.0,94.3993,93.7,94.58,95.49,92.94,2023-02-16,2484.0
CACO,61246.0,1.5126,1.53,1.5,1.58,1.49,2023-02-16,167.0
ALLG,48866.0,4.1987,4.46,3.99,4.46,3.96,2023-02-16,612.0
RTLPP,19144.0,23.0784,23.44,23.05,23.44,22.51,2023-02-16,165.0
SOLO,877495.0,0.9288000000000001,0.97,0.9001,0.979,0.9,2023-02-16,3964.0
SRCE,36713.0,49.6104,49.66,49.61,49.87,49.23,2023-02-16,1367.0
TTI,642252.0,3.9344,3.92,3.91,4.005,3.9,2023-02-16,3919.0
EPOL,117224.0,15.8395,15.71,15.84,15.945,15.68,2023-02-16,919.0
PX,95079.0,11.5363,11.29,11.52,11.71,11.29,2023-02-16,1329.0
CRBU,390404.0,6.6502,6.6,6.66,6.79,6.42,2023-02-16,4360.0
MSI,596942.0,268.1771,270.11,267.36,271.14,266.39,2023-02-16,16134.0
OLMA,126911.0,4.2839,4.41,4.27,4.55,4.11,2023-02-16,1385.0
AXR,4756.0,12.6842,12.48,12.75,12.8,12.47,2023-02-16,50.0
SOND,28290.45,27.036,28.8,26.0,28.8,25.8,2023-02-16,2748.0
DSX,511924.0,4.1196,4.06,4.15,4.19,4.03,2023-02-16,3331.0
GMBL,1654.8559,3241.6,2848.0,3232.0,3500.0,2832.0,2023-02-16,49158.0
ADC,680439.0,74.5332,73.11,74.58,75.09,72.87,2023-02-16,10723.0
PDI,1440316.0,20.5399,20.58,20.5,20.7299,20.31,2023-02-16,5902.0
AMR,366362.0,173.6496,165.76,172.8,177.0912,165.76,2023-02-16,11677.0
LRCX,1090603.0,505.2081,508.15,501.33,514.7913,500.34,2023-02-16,28633.0
IZRL,6002.0,18.7689,18.85,18.6,18.87,18.6,2023-02-16,115.0
CLOV,5268208.0,1.1983,1.2,1.17,1.24,1.16,2023-02-16,9320.0
NRP,15531.0,56.7125,56.7,56.35,57.3,56.06,2023-02-16,409.0
KTRA,9003.0,5.9236,5.88,6.04,6.04,5.65,2023-02-16,259.0
TSN,2312765.0,60.7373,60.75,60.69,61.1,60.265,2023-02-16,26799.0
NWG,1306268.0,7.4444,7.38,7.45,7.48,7.37,2023-02-16,4345.0
ASGI,22740.0,18.0981,18.34,18.12,18.34,18.0,2023-02-16,122.0
BSJP,183749.0,22.4113,22.44,22.4,22.45,22.36,2023-02-16,749.0
PZG,128656.0,0.3219,0.34,0.32,0.3448,0.312,2023-02-16,238.0
BUFG,82242.0,18.8945,18.87,18.87,18.98,18.84,2023-02-16,157.0
WWAC,79157.0,10.2613,10.75,10.26,10.75,10.26,2023-02-16,576.0
CHCT,140098.0,41.2566,40.98,41.25,41.62,40.75,2023-02-16,2886.0
UUP,4101825.0,28.1015,28.14,28.11,28.1799,28.06,2023-02-16,6490.0
